model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,14,2026-01-28,6,6978.02978515625,6236.852,5994.313134765625,6482.398876953125
lag-llama,14,2026-01-29,7,6969.009765625,6204.4844,5958.507177734375,6424.878271484375
lag-llama,14,2026-01-30,8,6939.02978515625,6202.2495,5972.9326171875,6415.860449218751
lag-llama,14,2026-02-02,9,6976.43994140625,6198.716,5939.4197265625,6416.164306640625
lag-llama,14,2026-02-03,10,6917.81005859375,6168.6436,5942.536669921875,6359.528369140625
lag-llama,14,2026-02-04,11,6882.72021484375,6148.52,5910.253271484375,6419.1291015625
lag-llama,14,2026-02-05,12,6798.39990234375,6116.3145,5907.2384765625,6316.728759765625
lag-llama,14,2026-02-06,13,6932.2998046875,6108.0063,5893.19599609375,6337.28271484375
lag-llama,14,2026-02-09,14,6964.81982421875,6089.4033,5829.8396484375,6394.366748046875
lag-llama,14,2026-02-10,15,6941.81005859375,6081.3223,5767.7005859375,6369.09150390625
lag-llama,14,2026-02-11,16,6941.47021484375,6069.939,5820.513037109375,6308.77666015625
lag-llama,14,2026-02-12,17,6832.759765625,6060.4326,5818.898828125,6319.642431640625
lag-llama,14,2026-02-13,18,6836.169921875,6034.938,5808.2591796875,6279.10654296875
lag-llama,14,2026-02-17,19,6843.22021484375,6020.3066,5823.69814453125,6285.07353515625
